name,description,image_url,phone,aggregate_rating,reviews_count,cuisine
"The Potesta Restaurant, Nikol, Ahmedabad | Zomato ","The Potesta Restaurant Ahmedabad, Nikol; View reviews, menu, contact, location, and more for The Potesta Restaurant Restaurant.",/ahmedabad/the-potesta-restaurant-nikol,+917202051561,3.6,25.0,"Chinese, Desserts, Pizza, North Indian, Italian, Mexican, Beverages"
"Dheemi Aanch, Bodakdev, Ahmedabad | Zomato ","Dheemi Aanch Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Dheemi Aanch Restaurant.",/ahmedabad/dheemi-aanch-bodakdev,"+918511300300, +918511400400, +919909013850",4.0,723.0,"North Indian, Mughlai, Kebab, Rolls, Biryani, Desserts"
"Piquant, Thaltej, Ahmedabad | Zomato ","Piquant Ahmedabad, Thaltej; View reviews, menu, contact, location, and more for Piquant Restaurant.",/ahmedabad/piquant-thaltej,Not available for this place,,,"Gujarati, North Indian"
"The Peacock Restaurant, Vatva, Ahmedabad | Zomato ","The Peacock Restaurant Ahmedabad, Vatva; View reviews, menu, contact, location, and more for The Peacock Restaurant Restaurant.",/ahmedabad/the-peacock-restaurant-1-vatva,+919925136262,3.7,5.0,"North Indian, Chinese, Continental, Fast Food"
"Kamala Cafe, Bodakdev, Ahmedabad | Zomato ","Kamala Cafe Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Kamala Cafe Restaurant.",/ahmedabad/kamala-cafe-bodakdev,+917925506441,4.4,44.0,"Street Food, Gujarati, Fast Food, Beverages"
"Page One, Vastrapur, Ahmedabad | Zomato ","Page One Ahmedabad, Vastrapur; View reviews, menu, contact, location, and more for Page One Restaurant.",/ahmedabad/page-one-2-vastrapur,"+918980007731, +919624275334",4.0,37.0,"Pizza, Continental, Italian, Oriental, North Indian"
"Super Donuts - American Eatery & Bakery, Gulbai Tekra, Ahmedabad | Zomato ","Super Donuts - American Eatery & Bakery Ahmedabad, Gulbai Tekra; View reviews, menu, contact, location, and more for Super Donuts - American Eatery & Bakery Restaurant.",/ahmedabad/super-donuts-american-eatery-bakery-gulbai-tekra,+919909727575,4.3,172.0,"Bakery, Burger, Wraps, Fast Food, Desserts, Coffee, Shake"
"Chinese Wok Express, Bodakdev, Ahmedabad | Zomato ","Chinese Wok Express Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Chinese Wok Express Restaurant.",/ahmedabad/chinese-wok-express-bodakdev,"+919408059839, +919825099090",4.0,230.0,"Chinese, Asian, Thai, Momos, Desserts, Korean, Rolls"
"Cafe Where We Meet, Memnagar, Ahmedabad | Zomato ","Cafe Where We Meet Ahmedabad, Memnagar; View reviews, menu, contact, location, and more for Cafe Where We Meet Restaurant.",/ahmedabad/cafe-where-we-meet-memnagar,+919879008993,4.5,16.0,"Cafe, Coffee, Continental, Pizza, Fast Food, Tea, Beverages"
"Oven The Bakery & Cafe, Gota, Ahmedabad | Zomato ","Oven The Bakery & Cafe Ahmedabad, Gota; View reviews, menu, contact, location, and more for Oven The Bakery & Cafe Restaurant.",/ahmedabad/oven-the-bakery-cafe-gota,+918733837893,4.5,104.0,"Cafe, Sandwich, Pizza, Fast Food, Shake, Ice Cream, Coffee, Beverages"
"Kesar - The Ummed, Hansol, Ahmedabad | Zomato ","Kesar - The Ummed Ahmedabad, Hansol; View reviews, menu, contact, location, and more for Kesar - The Ummed Restaurant.",/ahmedabad/kesar-the-ummed-hansol,+917966661234,3.8,11.0,"North Indian, Mughlai, Biryani, Desserts"
"South Valley, Vejalpur, Ahmedabad | Zomato ","South Valley Ahmedabad, Vejalpur; View reviews, menu, contact, location, and more for South Valley Restaurant.",/ahmedabad/south-valley-vejalpur,+919727870311,3.9,6.0,"South Indian, Beverages"
"Harshu's Late Night Munchies, Bopal, Ahmedabad | Zomato ","Harshu's Late Night Munchies Ahmedabad, Bopal; View reviews, menu, contact, location, and more for Harshu's Late Night Munchies Restaurant.",/ahmedabad/harshus-late-night-munchies-bopal,+918758826306,,,"North Indian, Chinese, Pizza, Pasta, Continental, Desserts, Beverages"
"Rajwadu, Vejalpur, Ahmedabad | Zomato ","Rajwadu Ahmedabad, Vejalpur; View reviews, menu, contact, location, and more for Rajwadu Restaurant.",/ahmedabad/rajwadu-vejalpur,"+917926643845, +917926643839, +917926603030",4.4,993.0,"Gujarati, Desserts, Coffee, Salad, Beverages"
"Dakshinayan, Navrangpura, Ahmedabad | Zomato ","Dakshinayan Ahmedabad, Navrangpura; View reviews, menu, contact, location, and more for Dakshinayan Restaurant.",/ahmedabad/dakshinayan-navrangpura,+917948901900,4.0,406.0,"South Indian, Desserts, Beverages"
"Epicurean Alley, Ellis Bridge, Ahmedabad | Zomato ","Epicurean Alley Ahmedabad, Ellis Bridge; View reviews, menu, contact, location, and more for Epicurean Alley Restaurant.",/ahmedabad/epicurean-alley-ellis-bridge,"+917926421300, +917926421965, +917926421301",3.9,442.0,"North Indian, Chinese, Fast Food, Desserts, Beverages"
"Shree Om Banna Farsan, Nikol, Ahmedabad | Zomato ","Shree Om Banna Farsan Ahmedabad, Nikol; View reviews, menu, contact, location, and more for Shree Om Banna Farsan Restaurant.",/ahmedabad/shree-om-banna-farsan-nikol,+917043053888,3.5,5.0,"Rajasthani, Street Food"
"MYOS, Naranpura, Ahmedabad | Zomato ","MYOS Ahmedabad, Naranpura; View reviews, menu, contact, location, and more for MYOS Restaurant.",/ahmedabad/myos-naranpura,+917383172379,3.4,32.0,"Pizza, European"
"The Poutinerie, Thaltej, Ahmedabad | Zomato ","The Poutinerie Ahmedabad, Thaltej; View reviews, menu, contact, location, and more for The Poutinerie Restaurant.",/ahmedabad/the-poutinerie-thaltej,+919316107652,4.3,272.0,"Burger, Fast Food, Beverages, Coffee"
"Spiceville - By Hotel Nalanda, Navrangpura, Ahmedabad | Zomato ","Spiceville - By Hotel Nalanda Ahmedabad, Navrangpura; View reviews, menu, contact, location, and more for Spiceville - By Hotel Nalanda Restaurant.",/ahmedabad/spiceville-by-hotel-nalanda-navrangpura,"+916358914802, +919909111191",4.3,50.0,"Chinese, North Indian, Salad, Mexican, Mughlai, Desserts, Beverages"
"Tero Restro & Cafe, Thaltej, Ahmedabad | Zomato ","Tero Restro & Cafe Ahmedabad, Thaltej; View reviews, menu, contact, location, and more for Tero Restro & Cafe Restaurant.",/ahmedabad/tero-restro-cafe-1-thaltej,+919090099499,3.5,19.0,"Cafe, Coffee, North Indian, Salad, Shake"
"Rasila's Kitchen, Bodakdev, Ahmedabad | Zomato ","Rasila's Kitchen Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Rasila's Kitchen Restaurant.",/ahmedabad/rasilas-kitchen-bodakdev,+919898940506,4.0,406.0,"North Indian, Mughlai, Seafood, Fast Food, Chinese, Pizza, Desserts, Beverages"
"The Food Drama, Bodakdev, Ahmedabad | Zomato ","The Food Drama Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for The Food Drama Restaurant.",/ahmedabad/the-food-drama-1-bodakdev,+919909444729,3.0,10.0,"North Indian, Chinese, Italian, Healthy Food, Desserts, Beverages"
"Sadak Chaap, Prahlad Nagar, Ahmedabad | Zomato ","Sadak Chaap Ahmedabad, Prahlad Nagar; View reviews, menu, contact, location, and more for Sadak Chaap Restaurant.",/ahmedabad/sadak-chaap-prahlad-nagar,"+918282823018, +918282823014",4.3,43.0,"North Indian, Biryani, Beverages, Rolls"
"New Mehfil Restaurant, Shahpur, Ahmedabad | Zomato ","New Mehfil Restaurant Ahmedabad, Shahpur; View reviews, menu, contact, location, and more for New Mehfil Restaurant Restaurant.",/ahmedabad/new-mehfil-restaurant-shahpur,"+919978812010, +917048008899",4.2,281.0,"North Indian, Chinese, Continental, Italian, Desserts, Beverages"
"La Festiva Restaurant & Banquet, Sola, Ahmedabad | Zomato ","La Festiva Restaurant & Banquet Ahmedabad, Sola; View reviews, menu, contact, location, and more for La Festiva Restaurant & Banquet Restaurant.",/ahmedabad/la-festiva-restaurant-banquet-1-sola,+918758752371,3.8,5.0,"North Indian, Chinese, Pizza, Pasta, Biryani, Continental, Desserts, Beverages"
"Lunaris, Naranpura, Ahmedabad | Zomato ","Lunaris Ahmedabad, Naranpura; View reviews, menu, contact, location, and more for Lunaris Restaurant.",/ahmedabad/lunaris-naranpura,+917573900077,,,"Pizza, Fast Food, Chinese, Street Food, Waffle, Shake, Coffee, Beverages"
"Aura The Restaurant, Chandkheda, Ahmedabad | Zomato ","Aura The Restaurant Ahmedabad, Chandkheda; View reviews, menu, contact, location, and more for Aura The Restaurant Restaurant.",/ahmedabad/aura-the-restaurant-chandkheda,+919574110429,3.6,35.0,"North Indian, Chinese, Mexican, Continental, Salad, Biryani, Sandwich, Fast Food"
"Apna Fal, Satellite, Ahmedabad | Zomato ","Apna Fal Ahmedabad, Satellite; View reviews, menu, contact, location, and more for Apna Fal Restaurant.",/ahmedabad/apna-fal-satellite,"+916353013878, +919924872078",4.0,90.0,"Juices, Beverages, Healthy Food, Desserts"
"Tandoori House, Sector 21, Gandhinagar | Zomato ","Tandoori House Gandhinagar, Sector 21; View reviews, menu, contact, location, and more for Tandoori House Restaurant.",/ahmedabad/tandoori-house-sector-21-gandhinagar,"+919978503184, +919662102446",3.5,83.0,"North Indian, Biryani, Street Food"
"Swirl - Vivanta Ahmedabad, Sola, Ahmedabad | Zomato ","Swirl - Vivanta Ahmedabad Ahmedabad, Sola; View reviews, menu, contact, location, and more for Swirl - Vivanta Ahmedabad Restaurant.",/ahmedabad/swirl-vivanta-ahmedabad-sola,+919265334633,3.6,8.0,"Bakery, Desserts"
"Spice Affair - Hotel German Palace, Airport Gandhinagar Highway, Gandhinagar | Zomato ","Spice Affair - Hotel German Palace Gandhinagar, Airport Gandhinagar Highway; View reviews, menu, contact, location, and more for Spice Affair - Hotel German Palace Restaurant.",/ahmedabad/spice-affair-hotel-german-palace-1-airport-gandhinagar-highway-gandhinagar,+919099091615,4.2,229.0,"North Indian, Continental, Italian, Mughlai, Salad, Biryani, Desserts, Beverages"
"No Great Shakes, Prahlad Nagar, Ahmedabad | Zomato ","No Great Shakes Ahmedabad, Prahlad Nagar; View reviews, menu, contact, location, and more for No Great Shakes Restaurant.",/ahmedabad/no-great-shakes-prahlad-nagar,+918804823333,4.3,330.0,"Beverages, Coffee, Shake, Sandwich, Fast Food, Street Food, Waffle"
"Riviera Restaurant, Ashram Road, Ahmedabad | Zomato ","Riviera Restaurant Ahmedabad, Ashram Road; View reviews, menu, contact, location, and more for Riviera Restaurant Restaurant.",/ahmedabad/riviera-restaurant-ashram-road,"+918000133131, +917949000029",3.6,49.0,"North Indian, Chinese, Continental, Italian, Fast Food, Desserts"
"Caffix - The Tech Cafe, Thaltej, Ahmedabad | Zomato ","Caffix - The Tech Cafe Ahmedabad, Thaltej; View reviews, menu, contact, location, and more for Caffix - The Tech Cafe Restaurant.",/ahmedabad/caffix-the-tech-cafe-thaltej,+918200019173,3.9,802.0,"Cafe, Pizza, North Indian, Biryani, Chinese, Mexican, Continental, Beverages"
"SACHIVALAY GYMKHANA FAST FOOD CORNER, Sector 21, Gandhinagar | Zomato ","SACHIVALAY GYMKHANA FAST FOOD CORNER Gandhinagar, Sector 21; View reviews, menu, contact, location, and more for SACHIVALAY GYMKHANA FAST FOOD CORNER Restaurant.",/ahmedabad/sachivalay-gymkhana-fast-food-corner-sector-21-gandhinagar,+919824000917,,,"Fast Food, North Indian, Chinese"
"Kulcha And Matka Chaat Hub - Kmc Hub, Mani Nagar, Ahmedabad | Zomato ","Kulcha And Matka Chaat Hub - Kmc Hub Ahmedabad, Mani Nagar; View reviews, menu, contact, location, and more for Kulcha And Matka Chaat Hub - Kmc Hub Restaurant.",/ahmedabad/kulcha-and-matka-chaat-hub-kmc-hub-mani-nagar,+918758731069,4.4,16.0,"North Indian, Street Food, Sandwich, Beverages"
"The Belgian Waffle Co., Bodakdev, Ahmedabad | Zomato ","The Belgian Waffle Co. Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for The Belgian Waffle Co. Restaurant.",/ahmedabad/the-belgian-waffle-co-bodakdev,+919978680829,3.8,314.0,"Waffle, Pancake, Ice Cream, Desserts, Beverages, Shake"
"WKI - We Knead It, Thaltej, Ahmedabad | Zomato ","WKI - We Knead It Ahmedabad, Thaltej; View reviews, menu, contact, location, and more for WKI - We Knead It Restaurant.",/ahmedabad/wki-we-knead-it-thaltej,"+919316746972, +919316746973",3.3,5.0,"Bakery, Desserts, Coffee, Fast Food"
"The Pink Door By Ved Ventures, Bopal, Ahmedabad | Zomato ","The Pink Door By Ved Ventures Ahmedabad, Bopal; View reviews, menu, contact, location, and more for The Pink Door By Ved Ventures Restaurant.",/ahmedabad/the-pink-door-by-ved-ventures-bopal,"+919173770708, +917096399019",3.2,11.0,"Street Food, Chinese, North Indian, Pizza, Desserts, Beverages"
"Saladific, Thaltej, Ahmedabad | Zomato ","Saladific Ahmedabad, Thaltej; View reviews, menu, contact, location, and more for Saladific Restaurant.",/ahmedabad/saladific-thaltej,+917016916223,4.2,65.0,"Salad, Wraps, Healthy Food, Sandwich, Juices, Beverages"
"Ambrosia Restaurant, Ellis Bridge, Ahmedabad | Zomato ","Ambrosia Restaurant Ahmedabad, Ellis Bridge; View reviews, menu, contact, location, and more for Ambrosia Restaurant Restaurant.",/ahmedabad/ambrosia-restaurant-ellis-bridge,"+917926403836, +919426481735, +919724581735",4.0,406.0,"Continental, Chinese, North Indian, South Indian, Fast Food, Desserts, Beverages"
"Ten 11 Lounge Cafe & Restro, Bodakdev, Ahmedabad | Zomato ","Ten 11 Lounge Cafe & Restro Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Ten 11 Lounge Cafe & Restro Restaurant.",/ahmedabad/ten-11-lounge-cafe-restro-bodakdev,+918000960600,3.9,14.0,"North Indian, Chinese, Fast Food, Italian, Pizza, Coffee, Beverages"
"Camilo Coffee, Thaltej, Ahmedabad | Zomato ","Camilo Coffee Ahmedabad, Thaltej; View reviews, menu, contact, location, and more for Camilo Coffee Restaurant.",/ahmedabad/camilo-coffee-thaltej,+918141142180,3.2,5.0,"Cafe, Italian"
"Khichdi Etc, Navrangpura, Ahmedabad | Zomato ","Khichdi Etc Ahmedabad, Navrangpura; View reviews, menu, contact, location, and more for Khichdi Etc Restaurant.",/ahmedabad/khichdi-etc-1-navrangpura,+918155856856,4.4,933.0,North Indian
"Gopi Dalbati, Gota, Ahmedabad | Zomato ","Gopi Dalbati Ahmedabad, Gota; View reviews, menu, contact, location, and more for Gopi Dalbati Restaurant.",/ahmedabad/gopi-dalbati-gota,"+919824526567, +919824642464",3.9,315.0,"North Indian, Chinese, Gujarati"
"From The Baker's Table, Bodakdev, Ahmedabad | Zomato ","From The Baker's Table Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for From The Baker's Table Restaurant.",/ahmedabad/from-the-bakers-table-bodakdev,+917874077055,4.1,44.0,Desserts
"The Shake Maker, Mani Nagar, Ahmedabad | Zomato ","The Shake Maker Ahmedabad, Mani Nagar; View reviews, menu, contact, location, and more for The Shake Maker Restaurant.",/ahmedabad/the-shake-maker-mani-nagar,"+916358081341, +919824048502",3.5,92.0,"Shake, Beverages, Fast Food, Desserts"
"Kulchas & More, Nikol, Ahmedabad | Zomato ","Kulchas & More Ahmedabad, Nikol; View reviews, menu, contact, location, and more for Kulchas & More Restaurant.",/ahmedabad/kulchas-more-nikol,+917096313249,4.1,55.0,"North Indian, Street Food, Desserts"
"Zodiac- Fortune Select, Sola, Ahmedabad | Zomato ","Zodiac- Fortune Select Ahmedabad, Sola; View reviews, menu, contact, location, and more for Zodiac- Fortune Select Restaurant.",/ahmedabad/zodiac-fortune-select-sola,"+919099937415, +919099937415, +919099937415",4.2,882.0,"North Indian, Continental, Sandwich, Fast Food, Mughlai, Oriental, Beverages, Desserts"
"London Yard Pizza, Prahlad Nagar, Ahmedabad | Zomato ","London Yard Pizza Ahmedabad, Prahlad Nagar; View reviews, menu, contact, location, and more for London Yard Pizza Restaurant.",/ahmedabad/london-yard-pizza-prahlad-nagar,"+919825366885, +918160912251",3.1,61.0,Pizza
"Munching Moments, Vasna, Ahmedabad | Zomato ","Munching Moments Ahmedabad, Vasna; View reviews, menu, contact, location, and more for Munching Moments Restaurant.",/ahmedabad/munching-moments-vasna,+919429717995,4.0,21.0,"Cafe, Coffee, Pizza, Sandwich, Burger, Fast Food, Tea, Beverages"
"Jalaram Parotha House -Town Hall Walla, Satellite, Ahmedabad | Zomato ","Jalaram Parotha House -Town Hall Walla Ahmedabad, Satellite; View reviews, menu, contact, location, and more for Jalaram Parotha House -Town Hall Walla Restaurant.",/ahmedabad/jalaram-parotha-house-town-hall-walla-satellite,+919898356855,3.7,168.0,"North Indian, Gujarati, Kathiyawadi"
"Biryani Badshah, Kalupur, Ahmedabad | Zomato ","Biryani Badshah Ahmedabad, Kalupur; View reviews, menu, contact, location, and more for Biryani Badshah Restaurant.",/ahmedabad/biryani-badshah-kalupur,+918000935255,2.1,8.0,Biryani
"The Gyan Cafe, Gota, Ahmedabad | Zomato ","The Gyan Cafe Ahmedabad, Gota; View reviews, menu, contact, location, and more for The Gyan Cafe Restaurant.",/ahmedabad/the-gyan-cafe-gota,+919313916988,3.9,10.0,"Cafe, Coffee, Pizza, Sandwich, Chinese, Desserts, Shake, Beverages"
"Prasang, Sector 11, Gandhinagar | Zomato ","Prasang Gandhinagar, Sector 11; View reviews, menu, contact, location, and more for Prasang Restaurant.",/ahmedabad/prasang-2-sector-11-gandhinagar,+919662541962,3.9,11.0,Gujarati
"The House Of Momo's, Mani Nagar, Ahmedabad | Zomato ","The House Of Momo's Ahmedabad, Mani Nagar; View reviews, menu, contact, location, and more for The House Of Momo's Restaurant.",/ahmedabad/the-house-of-momos-mani-nagar,+919724130596,4.2,47.0,"Momos, Chinese"
"Mamma's Kitchen, Gota, Ahmedabad | Zomato ","Mamma's Kitchen Ahmedabad, Gota; View reviews, menu, contact, location, and more for Mamma's Kitchen Restaurant.",/ahmedabad/mammas-kitchen-gota,+919773122036,3.9,14.0,"North Indian, Mexican, Continental, Asian, Chinese, Desserts, Beverages"
"Schezwan Kitchen, Chandkheda, Ahmedabad | Zomato ","Schezwan Kitchen Ahmedabad, Chandkheda; View reviews, menu, contact, location, and more for Schezwan Kitchen Restaurant.",/ahmedabad/schezwan-kitchen-chandkheda,+917600478272,3.9,6.0,Chinese
"Yoohoo!, Bodakdev, Ahmedabad | Zomato ","Yoohoo! Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Yoohoo! Restaurant.",/ahmedabad/yoohoo-bodakdev,+919327920471,3.9,4.0,"Beverages, Fast Food, Pizza"
"Zikr Calcutte Ki, Bopal, Ahmedabad | Zomato ","Zikr Calcutte Ki Ahmedabad, Bopal; View reviews, menu, contact, location, and more for Zikr Calcutte Ki Restaurant.",/ahmedabad/zikr-calcutte-ki-bopal,+919875313062,3.3,5.0,"Biryani, Rolls"
"Urban Tandoor, Prahlad Nagar, Ahmedabad | Zomato ","Urban Tandoor Ahmedabad, Prahlad Nagar; View reviews, menu, contact, location, and more for Urban Tandoor Restaurant.",/ahmedabad/urban-tandoor-prahlad-nagar,+917874561923,3.8,5.0,"North Indian, BBQ"
"Chaat King, Bopal, Ahmedabad | Zomato ","Chaat King Ahmedabad, Bopal; View reviews, menu, contact, location, and more for Chaat King Restaurant.",/ahmedabad/chaat-king-bopal,+918401525030,3.2,7.0,Street Food
"Pleasure Trove, Ashram Road, Ahmedabad | Zomato ","Pleasure Trove Ahmedabad, Ashram Road; View reviews, menu, contact, location, and more for Pleasure Trove Restaurant.",/ahmedabad/pleasure-trove-ashram-road,"+917926574892, +917926575192, +919824165869",3.9,1234.0,"North Indian, Mughlai, Chinese, Beverages"
"HOP - Double Tree By Hilton, Bodakdev, Ahmedabad | Zomato ","HOP - Double Tree By Hilton Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for HOP - Double Tree By Hilton Restaurant.",/ahmedabad/hop-double-tree-by-hilton-bodakdev,+916359890631,4.2,231.0,"Cafe, Fast Food, Shake"
"Buonissimo, Bodakdev, Ahmedabad | Zomato ","Buonissimo Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Buonissimo Restaurant.",/ahmedabad/buonissimo-bodakdev,+917575000776,3.9,5.0,"Ice Cream, Shake, Desserts"
"Prime Dine Restaurant, Satellite, Ahmedabad | Zomato ","Prime Dine Restaurant Ahmedabad, Satellite; View reviews, menu, contact, location, and more for Prime Dine Restaurant Restaurant.",/ahmedabad/prime-dine-restaurant-satellite,"+917926922531, +917926922535, +918511727429",4.0,502.0,"North Indian, Chinese, Street Food, Mexican, Italian, Fast Food, Desserts, Beverages"
"Hunnybun, Satellite, Ahmedabad | Zomato ","Hunnybun Ahmedabad, Satellite; View reviews, menu, contact, location, and more for Hunnybun Restaurant.",/ahmedabad/hunnybun-satellite,+916351710707,4.1,89.0,"Fast Food, Street Food, Beverages, Sandwich, Burger, Sichuan"
"William John's pizza, Bapunagar, Ahmedabad | Zomato ","William John's pizza Ahmedabad, Bapunagar; View reviews, menu, contact, location, and more for William John's pizza Restaurant.",/ahmedabad/william-johns-pizza-1-bapunagar,"+918866390101, +919173156063",3.9,12.0,"Pizza, Fast Food, Chinese"
"Bhajiya Wale, Nikol, Ahmedabad | Zomato ","Bhajiya Wale Ahmedabad, Nikol; View reviews, menu, contact, location, and more for Bhajiya Wale Restaurant.",/ahmedabad/bhajiya-wale-nikol,+919725680632,3.4,4.0,"North Indian, Chinese, Street Food"
"Dev Chinese Point & Frankie Roll, Isanpur, Ahmedabad | Zomato ","Dev Chinese Point & Frankie Roll Ahmedabad, Isanpur; View reviews, menu, contact, location, and more for Dev Chinese Point & Frankie Roll Restaurant.",/ahmedabad/dev-chinese-point-frankie-roll-isanpur,+919601438240,3.4,4.0,"Chinese, Rolls"
"Zarukhe, SG Road, Gandhinagar | Zomato ","Zarukhe Gandhinagar, SG Road; View reviews, menu, contact, location, and more for Zarukhe Restaurant.",/ahmedabad/zarukhe-sg-road-gandhinagar,Not available for this place,,,"Gujarati, Beverages"
"The Daddy Chicken Hub, Amraiwadi, Ahmedabad | Zomato ","The Daddy Chicken Hub Ahmedabad, Amraiwadi; View reviews, menu, contact, location, and more for The Daddy Chicken Hub Restaurant.",/ahmedabad/the-daddy-chicken-hub-amraiwadi,+918511004490,3.5,4.0,"Pizza, Sandwich, Fast Food"
"Zodiac- Fortune Landmark, Ashram Road, Ahmedabad | Zomato ","Zodiac- Fortune Landmark Ahmedabad, Ashram Road; View reviews, menu, contact, location, and more for Zodiac- Fortune Landmark Restaurant.",/ahmedabad/zodiac-fortune-landmark-ashram-road,"+917574893283, +917574893285, +919825414057",4.5,279.0,"North Indian, Mughlai, Oriental, Continental, Chinese, Beverages, Desserts"
"Southern, Infocity, Gandhinagar | Zomato ","Southern Gandhinagar, Infocity; View reviews, menu, contact, location, and more for Southern Restaurant.",/ahmedabad/southern-infocity-gandhinagar,+919601025715,3.8,44.0,"South Indian, Desserts, Shake, Beverages"
"Aureate - El Dorado, Navrangpura, Ahmedabad | Zomato ","Aureate - El Dorado Ahmedabad, Navrangpura; View reviews, menu, contact, location, and more for Aureate - El Dorado Restaurant.",/ahmedabad/aureate-el-dorado-navrangpura,"+919714984440, +917926425517",4.4,497.0,"North Indian, Chinese, Fast Food, Desserts, Beverages"
"The Simply Salad, Bodakdev, Ahmedabad | Zomato ","The Simply Salad Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for The Simply Salad Restaurant.",/ahmedabad/the-simply-salad-bodakdev,+918511375757,3.2,11.0,Healthy Food
"Brown Butter, Bodakdev, Ahmedabad | Zomato ","Brown Butter Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Brown Butter Restaurant.",/ahmedabad/brown-butter-bodakdev,"+917862963201, +919898004343",3.7,53.0,"Bakery, Desserts, Beverages"
"Aunty De Parathe, Memnagar, Ahmedabad | Zomato ","Aunty De Parathe Ahmedabad, Memnagar; View reviews, menu, contact, location, and more for Aunty De Parathe Restaurant.",/ahmedabad/aunty-de-parathe-memnagar,+919725864554,3.0,5.0,"North Indian, Street Food"
"Mumbai On Plate, Mani Nagar, Ahmedabad | Zomato ","Mumbai On Plate Ahmedabad, Mani Nagar; View reviews, menu, contact, location, and more for Mumbai On Plate Restaurant.",/ahmedabad/mumbai-on-plate-mani-nagar,+919725248447,4.4,527.0,"Maharashtrian, Burger, Sandwich, Fast Food, Street Food, Shake"
"Cravbit, Prahlad Nagar, Ahmedabad | Zomato ","Cravbit Ahmedabad, Prahlad Nagar; View reviews, menu, contact, location, and more for Cravbit Restaurant.",/ahmedabad/cravbit-prahlad-nagar,+918141000045,4.0,26.0,"Cafe, Desserts, Coffee, Beverages, Bakery"
"Coffee By Di Bella, Bodakdev, Ahmedabad | Zomato ","Coffee By Di Bella Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Coffee By Di Bella Restaurant.",/ahmedabad/coffee-by-di-bella-bodakdev,+919274683368,3.9,85.0,"Coffee, Fast Food, Desserts, Beverages"
"Café Farmland, Bopal, Ahmedabad | Zomato ","Café Farmland Ahmedabad, Bopal; View reviews, menu, contact, location, and more for Café Farmland Restaurant.",/ahmedabad/café-farmland-bopal,+918141689128,4.0,106.0,"Fast Food, Italian, Street Food, Beverages, Shake"
"Bluez Garden Cafe & Restaurant, Bopal, Ahmedabad | Zomato ","Bluez Garden Cafe & Restaurant Ahmedabad, Bopal; View reviews, menu, contact, location, and more for Bluez Garden Cafe & Restaurant Restaurant.",/ahmedabad/bluez-garden-cafe-restaurant-bopal,+917383886663,3.9,4.0,"North Indian, Chinese, Salad, Burger, Pizza, Fast Food, Desserts, Beverages"
"Regenta Inn Ranip By Royal Orchid Hotels, Ranip, Ahmedabad | Zomato ","Regenta Inn Ranip By Royal Orchid Hotels Ahmedabad, Ranip; View reviews, menu, contact, location, and more for Regenta Inn Ranip By Royal Orchid Hotels Restaurant.",/ahmedabad/regenta-inn-ranip-by-royal-orchid-hotels-ranip,+917698689936,3.6,12.0,"North Indian, Mughlai, Continental, Juices, Beverages, Shake"
"Neem Dream, Bodakdev, Ahmedabad | Zomato ","Neem Dream Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Neem Dream Restaurant.",/ahmedabad/neem-dream-1-bodakdev,"+919998892592, +919725438230",4.1,41.0,"Continental, Modern Indian, Italian, North Indian, Desserts, Beverages"
"Hotel Moti Mahal, Sarkhej, Ahmedabad | Zomato ","Hotel Moti Mahal Ahmedabad, Sarkhej; View reviews, menu, contact, location, and more for Hotel Moti Mahal Restaurant.",/ahmedabad/hotel-moti-mahal-sarkhej,+917227906155,3.9,319.0,"North Indian, Chinese, Continental, Seafood, Fast Food, Mughlai, Ice Cream, Beverages"
"Birmies, Vastrapur, Ahmedabad | Zomato ","Birmies Ahmedabad, Vastrapur; View reviews, menu, contact, location, and more for Birmies Restaurant.",/ahmedabad/birmies-vastrapur,"+917926305874, +919898136475",4.1,825.0,"North Indian, Chinese, Mexican, Pizza, Fast Food, Sichuan"
"Shree Khodiyar Kathiyawadi Dhaba, Satellite, Ahmedabad | Zomato ","Shree Khodiyar Kathiyawadi Dhaba Ahmedabad, Satellite; View reviews, menu, contact, location, and more for Shree Khodiyar Kathiyawadi Dhaba Restaurant.",/ahmedabad/shree-khodiyar-kathiyawadi-dhaba-satellite,+919054439444,3.7,138.0,"Gujarati, Fast Food, North Indian, Desserts"
"Toska Chocolate House, Bodakdev, Ahmedabad | Zomato ","Toska Chocolate House Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Toska Chocolate House Restaurant.",/ahmedabad/toska-chocolate-house-2-bodakdev,+919099983230,3.4,49.0,"Fast Food, Continental, Desserts, Beverages"
